,Bio Guide ID,Name,Party,State,API URL,District Number,Senate End Year,Senate Start Year,House Start Year,House End Year
2077,A000073,"Albert, Carl",Democratic,Oklahoma,https://api.congress.gov/v3/member/A000073?format=json,3.0,,,1947,1977
2078,A000069,"Akaka, Daniel K.",Democratic,Hawaii,https://api.congress.gov/v3/member/A000069?format=json,,2013,1990,1977,1991
2079,A000052,"Addabbo, Joseph P.",Democratic,New York,https://api.congress.gov/v3/member/A000052?format=json,6.0,,,1961,1987
2080,A000031,"Adams, Brock",Democratic,Washington,https://api.congress.gov/v3/member/A000031?format=json,,1993,1987,1965,1979
2081,A000022,"Ackerman, Gary L.",Democratic,New York,https://api.congress.gov/v3/member/A000022?format=json,5.0,,,1983,2013
2082,A000018,"Abzug, Bella S.",Democratic,New York,https://api.congress.gov/v3/member/A000018?format=json,20.0,,,1971,1977
2083,A000014,"Abercrombie, Neil",Democratic,Hawaii,https://api.congress.gov/v3/member/A000014?format=json,1.0,,,1985,1987
2084,A000009,"Abdnor, James",Republican,South Dakota,https://api.congress.gov/v3/member/A000009?format=json,,1987,1981,1973,1981
2085,F000128,"Fingerhut, Eric D.",Democratic,Ohio,https://api.congress.gov/v3/member/F000128?format=json,19.0,,,1993,1995
2086,F000123,"Findley, Paul",Republican,Illinois,https://api.congress.gov/v3/member/F000123?format=json,20.0,,,1961,1983
2087,F000116,"Filner, Bob",Democratic,California,https://api.congress.gov/v3/member/F000116?format=json,51.0,,,1993,2013
2088,F000111,"Fields, Jack",Republican,Texas,https://api.congress.gov/v3/member/F000111?format=json,8.0,,,1981,1997
2089,F000110,"Fields, Cleo",Democratic,Louisiana,https://api.congress.gov/v3/member/F000110?format=json,4.0,,,1993,1997
2090,F000102,"Fiedler, Bobbi",Republican,California,https://api.congress.gov/v3/member/F000102?format=json,21.0,,,1981,1987
2091,F000088,"Ferraro, Geraldine A.",Democratic,New York,https://api.congress.gov/v3/member/F000088?format=json,9.0,,,1979,1985
2092,F000078,"Fenwick, Millicent H.",Republican,New Jersey,https://api.congress.gov/v3/member/F000078?format=json,5.0,,,1975,1983
2093,F000059,"Feighan, Edward F.",Democratic,Ohio,https://api.congress.gov/v3/member/F000059?format=json,19.0,,,1983,1993
2094,F000053,"Fazio, Vic",Democratic,California,https://api.congress.gov/v3/member/F000053?format=json,3.0,,,1979,1999
2095,F000049,"Fawell, Harris W.",Republican,Illinois,https://api.congress.gov/v3/member/F000049?format=json,13.0,,,1985,1999
2096,F000046,"Fauntroy, Walter E.",Democratic,District of Columbia,https://api.congress.gov/v3/member/F000046?format=json,,,,1971,1991
2097,F000043,"Fattah, Chaka",Democratic,Pennsylvania,https://api.congress.gov/v3/member/F000043?format=json,2.0,,,1995,2016
2098,F000041,"Fascell, Dante B.",Democratic,Florida,https://api.congress.gov/v3/member/F000041?format=json,19.0,,,1955,1993
2099,F000040,"Fary, John G.",Democratic,Illinois,https://api.congress.gov/v3/member/F000040?format=json,5.0,,,1975,1983
2100,F000030,"Farr, Sam",Democratic,California,https://api.congress.gov/v3/member/F000030?format=json,20.0,,,1993,2017
2101,F000010,"Faleomavaega, Eni F. H.",Democratic,American Samoa,https://api.congress.gov/v3/member/F000010?format=json,,,,1989,2015
2102,E000282,"Ewing, Thomas W.",Republican,Illinois,https://api.congress.gov/v3/member/E000282?format=json,15.0,,,1991,2001
2103,E000273,"Evins, Joe L.",Democratic,Tennessee,https://api.congress.gov/v3/member/E000273?format=json,4.0,,,1947,1977
2104,E000268,"Everett, Terry",Republican,Alabama,https://api.congress.gov/v3/member/E000268?format=json,2.0,,,1993,2009
2105,E000258,"Evans, Thomas B., Jr.",Republican,Delaware,https://api.congress.gov/v3/member/E000258?format=json,,,,1977,1983
2106,E000254,"Evans, Melvin H.",Republican,Virgin Islands,https://api.congress.gov/v3/member/E000254?format=json,,,,1979,1981
2107,E000250,"Evans, Lane",Democratic,Illinois,https://api.congress.gov/v3/member/E000250?format=json,17.0,,,1983,2007
2108,E000240,"Evans, Frank E.",Democratic,Colorado,https://api.congress.gov/v3/member/E000240?format=json,3.0,,,1965,1979
2109,E000239,"Evans, David W.",Democratic,Indiana,https://api.congress.gov/v3/member/E000239?format=json,6.0,,,1975,1983
2110,E000259,"Evans, Cooper",Republican,Iowa,https://api.congress.gov/v3/member/E000259?format=json,3.0,,,1981,1987
2111,E000233,"Evans, Billy Lee",Democratic,Georgia,https://api.congress.gov/v3/member/E000233?format=json,8.0,,,1977,1983
2112,E000218,"Espy, Mike",Democratic,Mississippi,https://api.congress.gov/v3/member/E000218?format=json,2.0,,,1987,1995
2113,E000215,"Eshoo, Anna G.",Democratic,California,https://api.congress.gov/v3/member/E000215?format=json,16.0,,,1993,
2114,E000214,"Eshleman, Edwin D.",Republican,Pennsylvania,https://api.congress.gov/v3/member/E000214?format=json,16.0,,,1967,1977
2115,E000213,"Esch, Marvin L.",Republican,Michigan,https://api.congress.gov/v3/member/E000213?format=json,2.0,,,1967,1977
2116,E000208,"Ertel, Allen E.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/E000208?format=json,17.0,,,1977,1983
2117,E000204,"Erlenborn, John N.",Republican,Illinois,https://api.congress.gov/v3/member/E000204?format=json,13.0,,,1965,1985
2118,E000201,"Erdreich, Ben",Democratic,Alabama,https://api.congress.gov/v3/member/E000201?format=json,6.0,,,1983,1993
2119,E000198,"Erdahl, Arlen",Republican,Minnesota,https://api.congress.gov/v3/member/E000198?format=json,1.0,,,1979,1983
2120,E000194,"Ensign, John",Republican,Nevada,https://api.congress.gov/v3/member/E000194?format=json,,2011,2001,1995,1999
2121,E000187,"English, Phil",Republican,Pennsylvania,https://api.congress.gov/v3/member/E000187?format=json,3.0,,,1995,2009
2122,E000186,"English, Karan",Democratic,Arizona,https://api.congress.gov/v3/member/E000186?format=json,6.0,,,1993,1995
2123,E000184,"English, Glenn",Democratic,Oklahoma,https://api.congress.gov/v3/member/E000184?format=json,6.0,,,1975,1995
2124,E000179,"Engel, Eliot L.",Democratic,New York,https://api.congress.gov/v3/member/E000179?format=json,16.0,,,1989,2021
2125,E000175,"Emery, David F.",Republican,Maine,https://api.congress.gov/v3/member/E000175?format=json,1.0,,,1975,1983
2126,E000174,"Emerson, Bill",Republican,Missouri,https://api.congress.gov/v3/member/E000174?format=json,8.0,,,1981,1997
2127,E000096,"Eilberg, Joshua",Democratic,Pennsylvania,https://api.congress.gov/v3/member/E000096?format=json,4.0,,,1967,1979
2128,E000093,"Ehrlich, Robert L., Jr.",Republican,Maryland,https://api.congress.gov/v3/member/E000093?format=json,2.0,,,1995,2003
2129,E000092,"Ehlers, Vernon J.",Republican,Michigan,https://api.congress.gov/v3/member/E000092?format=json,3.0,,,1993,2011
2130,E000077,"Edwards, Mickey",Republican,Oklahoma,https://api.congress.gov/v3/member/E000077?format=json,5.0,,,1977,1993
2131,E000084,"Edwards, Jack",Republican,Alabama,https://api.congress.gov/v3/member/E000084?format=json,1.0,,,1965,1985
2132,E000064,"Edwards, Don",Democratic,California,https://api.congress.gov/v3/member/E000064?format=json,16.0,,,1963,1995
2133,E000063,"Edwards, Chet",Democratic,Texas,https://api.congress.gov/v3/member/E000063?format=json,17.0,,,1991,2011
2134,E000043,"Edgar, Robert W.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/E000043?format=json,7.0,,,1975,1987
2135,E000035,"Eckhardt, Bob",Democratic,Texas,https://api.congress.gov/v3/member/E000035?format=json,8.0,,,1967,1981
2136,E000033,"Eckert, Fred J.",Republican,New York,https://api.congress.gov/v3/member/E000033?format=json,30.0,,,1985,1987
2137,E000031,"Eckart, Dennis E.",Democratic,Ohio,https://api.congress.gov/v3/member/E000031?format=json,11.0,,,1981,1993
2138,E000013,"Early, Joseph D.",Democratic,Massachusetts,https://api.congress.gov/v3/member/E000013?format=json,3.0,,,1975,1993
2139,D000593,"Dyson, Roy",Democratic,Maryland,https://api.congress.gov/v3/member/D000593?format=json,1.0,,,1981,1991
2140,D000592,"Dymally, Mervyn M.",Democratic,California,https://api.congress.gov/v3/member/D000592?format=json,31.0,,,1981,1993
2141,D000586,"Dwyer, Bernard J.",Democratic,New Jersey,https://api.congress.gov/v3/member/D000586?format=json,6.0,,,1981,1993
2142,D000548,"Dunn, Jim",Republican,Michigan,https://api.congress.gov/v3/member/D000548?format=json,6.0,,,1981,1983
2143,D000549,"Dunn, Jennifer",Republican,Washington,https://api.congress.gov/v3/member/D000549?format=json,8.0,,,1993,2005
2144,D000537,"Duncan, Robert B.",Democratic,Oregon,https://api.congress.gov/v3/member/D000537?format=json,3.0,,,1963,1967
2145,D000533,"Duncan, John J., Jr.",Republican,Tennessee,https://api.congress.gov/v3/member/D000533?format=json,2.0,,,1987,2019
2146,D000534,"Duncan, John J.",Republican,Tennessee,https://api.congress.gov/v3/member/D000534?format=json,2.0,,,1965,1989
2147,D000523,"Dulski, Thaddeus J.",Democratic,New York,https://api.congress.gov/v3/member/D000523?format=json,37.0,,,1959,1975
2148,D000558,"du Pont, Pierre S., IV",Republican,Delaware,https://api.congress.gov/v3/member/D000558?format=json,,,,1971,1977
2149,D000499,"Drinan, Robert F.",Democratic,Massachusetts,https://api.congress.gov/v3/member/D000499?format=json,4.0,,,1971,1981
2150,D000492,"Dreier, David",Republican,California,https://api.congress.gov/v3/member/D000492?format=json,26.0,,,1981,2013
2151,D000474,"Downing, Thomas N.",Democratic,Virginia,https://api.congress.gov/v3/member/D000474?format=json,1.0,,,1959,1977
2152,D000471,"Downey, Thomas J.",Democratic,New York,https://api.congress.gov/v3/member/D000471?format=json,2.0,,,1975,1993
2153,D000466,"Dowdy, Wayne",Democratic,Mississippi,https://api.congress.gov/v3/member/D000466?format=json,4.0,,,1981,1989
2154,D000451,"Douglas, Chuck",Republican,New Hampshire,https://api.congress.gov/v3/member/D000451?format=json,2.0,,,1989,1991
2155,D000446,"Dougherty, Charles F.",Republican,Pennsylvania,https://api.congress.gov/v3/member/D000446?format=json,4.0,,,1979,1983
2156,D000435,"Dornan, Robert K.",Republican,California,https://api.congress.gov/v3/member/D000435?format=json,46.0,,,1977,1983
2157,D000434,"Dorn, William Jennings Bryan",Democratic,South Carolina,https://api.congress.gov/v3/member/D000434?format=json,3.0,,,1947,1949
2158,D000432,"Dorgan, Byron L.",Democratic,North Dakota,https://api.congress.gov/v3/member/D000432?format=json,,2011,1991,1981,1993
2159,D000429,"Doolittle, John T.",Republican,California,https://api.congress.gov/v3/member/D000429?format=json,4.0,,,1991,2009
2160,D000424,"Dooley, Calvin M.",Democratic,California,https://api.congress.gov/v3/member/D000424?format=json,20.0,,,1991,2005
2161,D000419,"Donohue, Harold D.",Democratic,Massachusetts,https://api.congress.gov/v3/member/D000419?format=json,3.0,,,1947,1975
2162,D000399,"Doggett, Lloyd",Democratic,Texas,https://api.congress.gov/v3/member/D000399?format=json,37.0,,,1995,
2163,D000388,"Dodd, Christopher J.",Democratic,Connecticut,https://api.congress.gov/v3/member/D000388?format=json,,2011,1981,1975,1981
2164,D000373,"Dixon, Julian C.",Democratic,California,https://api.congress.gov/v3/member/D000373?format=json,32.0,,,1979,2003
2165,D000359,"DioGuardi, Joseph J.",Republican,New York,https://api.congress.gov/v3/member/D000359?format=json,20.0,,,1985,1989
2166,D000355,"Dingell, John D.",Democratic,Michigan,https://api.congress.gov/v3/member/D000355?format=json,12.0,,,1955,2015
2167,D000344,"Diggs, Charles C., Jr.",Democratic,Michigan,https://api.congress.gov/v3/member/D000344?format=json,13.0,,,1955,1981
2168,D000327,"Dicks, Norman D.",Democratic,Washington,https://api.congress.gov/v3/member/D000327?format=json,6.0,,,1977,2013
2169,D000326,"Dickinson, William L.",Republican,Alabama,https://api.congress.gov/v3/member/D000326?format=json,2.0,,,1965,1993
2170,D000312,"Dickey, Jay",Republican,Arkansas,https://api.congress.gov/v3/member/D000312?format=json,4.0,,,1993,2001
2171,D000299,"Diaz-Balart, Lincoln",Republican,Florida,https://api.congress.gov/v3/member/D000299?format=json,21.0,,,1993,2011
2172,D000279,"Devine, Samuel L.",Republican,Ohio,https://api.congress.gov/v3/member/D000279?format=json,12.0,,,1959,1981
2173,D000275,"Deutsch, Peter",Democratic,Florida,https://api.congress.gov/v3/member/D000275?format=json,20.0,,,1993,2005
2174,D000269,"Derwinski, Edward J.",Republican,Illinois,https://api.congress.gov/v3/member/D000269?format=json,4.0,,,1959,1983
2175,D000267,"Derrick, Butler C.",Democratic,South Carolina,https://api.congress.gov/v3/member/D000267?format=json,3.0,,,1975,1995
2176,D000255,"Dent, John H.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/D000255?format=json,21.0,,,1957,1979
2177,D000241,"Dennis, David W.",Republican,Indiana,https://api.congress.gov/v3/member/D000241?format=json,10.0,,,1969,1975
2178,D000234,"Denholm, Frank E.",Democratic,South Dakota,https://api.congress.gov/v3/member/D000234?format=json,1.0,,,1971,1975
2179,D000231,"DeNardis, Lawrence J.",Republican,Connecticut,https://api.congress.gov/v3/member/D000231?format=json,3.0,,,1981,1983
2180,D000222,"Dellums, Ronald V.",Democratic,California,https://api.congress.gov/v3/member/D000222?format=json,9.0,,,1971,1999
2181,D000220,"Dellenback, John",Republican,Oregon,https://api.congress.gov/v3/member/D000220?format=json,4.0,,,1967,1975
2182,D000216,"DeLauro, Rosa L.",Democratic,Connecticut,https://api.congress.gov/v3/member/D000216?format=json,3.0,,,1991,
2183,D000211,"Delaney, James J.",Democratic,New York,https://api.congress.gov/v3/member/D000211?format=json,9.0,,,1945,1979
2184,D000183,"Deckard, Joel",Republican,Indiana,https://api.congress.gov/v3/member/D000183?format=json,8.0,,,1979,1983
2185,D000168,"Deal, Nathan",Republican,Georgia,https://api.congress.gov/v3/member/D000168?format=json,9.0,,,1993,2010
2186,D000203,"de la Garza, E.",Democratic,Texas,https://api.congress.gov/v3/member/D000203?format=json,15.0,,,1965,1997
2187,D000209,"de Lugo, Ron",Democratic,Virgin Islands,https://api.congress.gov/v3/member/D000209?format=json,,,,1973,1979
2188,D000136,"Davis, Tom",Republican,Virginia,https://api.congress.gov/v3/member/D000136?format=json,11.0,,,1995,2008
2189,D000131,"Davis, Robert W.",Republican,Michigan,https://api.congress.gov/v3/member/D000131?format=json,11.0,,,1979,1993
2190,D000125,"Davis, Mendel J.",Democratic,South Carolina,https://api.congress.gov/v3/member/D000125?format=json,1.0,,,1971,1981
2191,D000122,"Davis, John W.",Democratic,Georgia,https://api.congress.gov/v3/member/D000122?format=json,7.0,,,1961,1975
2192,D000106,"Davis, Jack",Republican,Illinois,https://api.congress.gov/v3/member/D000106?format=json,4.0,,,1987,1989
2193,D000102,"Davis, Glenn R.",Republican,Wisconsin,https://api.congress.gov/v3/member/D000102?format=json,9.0,,,1947,1957
2194,D000065,"Daub, Hal",Republican,Nebraska,https://api.congress.gov/v3/member/D000065?format=json,2.0,,,1981,1989
2195,D000051,"Darden, George (Buddy)",Democratic,Georgia,https://api.congress.gov/v3/member/D000051?format=json,7.0,,,1983,1995
2196,D000046,"Danner, Pat",Democratic,Missouri,https://api.congress.gov/v3/member/D000046?format=json,6.0,,,1993,2001
2197,D000044,"Dannemeyer, William E.",Republican,California,https://api.congress.gov/v3/member/D000044?format=json,39.0,,,1979,1993
2198,D000043,"Danielson, George E.",Democratic,California,https://api.congress.gov/v3/member/D000043?format=json,30.0,,,1971,1983
2199,D000041,"Daniels, Dominick V.",Democratic,New Jersey,https://api.congress.gov/v3/member/D000041?format=json,14.0,,,1959,1977
2200,D000038,"Daniel, W. C. (Dan)",Democratic,Virginia,https://api.congress.gov/v3/member/D000038?format=json,5.0,,,1969,1989
2201,D000037,"Daniel, Robert W., Jr.",Republican,Virginia,https://api.congress.gov/v3/member/D000037?format=json,4.0,,,1973,1983
2202,D000017,"D'Amours, Norman E.",Democratic,New Hampshire,https://api.congress.gov/v3/member/D000017?format=json,1.0,,,1975,1985
2203,C000994,"Cunningham, Randy (Duke)",Republican,California,https://api.congress.gov/v3/member/C000994?format=json,50.0,,,1991,2007
2204,C000992,"Cunningham, John E. (Jack)",Republican,Washington,https://api.congress.gov/v3/member/C000992?format=json,7.0,,,1977,1979
2205,C000984,"Cummings, Elijah E.",Democratic,Maryland,https://api.congress.gov/v3/member/C000984?format=json,7.0,,,1995,2019
2206,C000979,"Culver, John C.",Democratic,Iowa,https://api.congress.gov/v3/member/C000979?format=json,,1981,1975,1965,1975
2207,C000962,"Cubin, Barbara",Republican,Wyoming,https://api.congress.gov/v3/member/C000962?format=json,,,,1995,2009
2208,C000925,"Cronin, Paul W.",Republican,Massachusetts,https://api.congress.gov/v3/member/C000925?format=json,5.0,,,1973,1975
2209,C000919,"Crockett, George W., Jr.",Democratic,Michigan,https://api.congress.gov/v3/member/C000919?format=json,13.0,,,1979,1991
2210,C000903,"Cremeans, Frank A.",Republican,Ohio,https://api.congress.gov/v3/member/C000903?format=json,6.0,,,1995,1997
2211,C000873,"Crane, Philip M.",Republican,Illinois,https://api.congress.gov/v3/member/C000873?format=json,8.0,,,1969,2005
2212,C000871,"Crane, Daniel B.",Republican,Illinois,https://api.congress.gov/v3/member/C000871?format=json,19.0,,,1979,1985
2213,L000417,"Long, Gillis W.",Democratic,Louisiana,https://api.congress.gov/v3/member/L000417?format=json,8.0,,,1963,1965
2214,L000413,"Long, Clarence D.",Democratic,Maryland,https://api.congress.gov/v3/member/L000413?format=json,2.0,,,1963,1985
2215,L000411,"Long, Cathy (Mrs. Gillis)",Democratic,Louisiana,https://api.congress.gov/v3/member/L000411?format=json,8.0,,,1985,1987
2216,L000397,"Lofgren, Zoe",Democratic,California,https://api.congress.gov/v3/member/L000397?format=json,18.0,,,1995,
2217,L000396,"Loeffler, Tom",Republican,Texas,https://api.congress.gov/v3/member/L000396?format=json,21.0,,,1979,1987
2218,L000554,"LoBiondo, Frank A.",Republican,New Jersey,https://api.congress.gov/v3/member/L000554?format=json,2.0,,,1995,2019
